S No,Station Name,Stn Code,"Old Station
Category","New Station
Category",Division,Zone,District,State,Coordinates
8016,KATOSAN- ROAD,KTRD,E,NSG6,ADI,WR,AHMADABAD,GUJARAT,
8017,KHODIYAR,KHD,E,NSG6,ADI,WR,AHMADABAD,GUJARAT,
8018,KIDIYANAGAR,KYG,F,NSG6,ADI,WR,KACHCHH,GUJARAT,
8019,KUKMA,KEMA,E,NSG6,ADI,WR,KACHCHH,GUJARAT,
8020,LAKADIYA,LKZ,E,NSG6,ADI,WR,KACHCHH,GUJARAT,
8021,LAKHAPAT,LAA,E,NSG6,ADI,WR,KACHCHH,GUJARAT,
8022,LINCH,LCH,E,NSG6,ADI,WR,MAHESANA,GUJARAT,
8023,LORWADA,LW,F,NSG6,ADI,WR,BANAS KANTHA,GUJARAT,
8024,MALIYA MIYANA JN,MALB,E,NSG6,ADI,WR,MORBI,GUJARAT,
8025,MITHA,MITA,E,NSG6,ADI,WR,BANAS KANTHA,GUJARAT,
8026,NANDOL DAHEGAM,NHM,E,NSG6,ADI,WR,GANDHINAGAR,GUJARAT,
8027,NARODA,NRD,E,NSG6,ADI,WR,AHMADABAD,GUJARAT,
8028,PADAMPUR,PDF,F,NSG6,ADI,WR,KACHCHH,GUJARAT,
8029,PIPLEE,PLE,E,NSG6,ADI,WR,PATAN,GUJARAT,
8030,PIPRALA,PFL,F,NSG6,ADI,WR,PATAN,GUJARAT,
8031,PRANTIJ,PRJ,E,NSG6,ADI,WR,SABAR KANTHA,GUJARAT,
8032,RADHANPUR,RDHP,E,NSG6,ADI,WR,PATAN,GUJARAT,
8033,RAKHIYAL,RKH,E,NSG6,ADI,WR,GANDHINAGAR,GUJARAT,
8034,RANUJ (JN),RUJ,E,NSG6,ADI,WR,PATAN,GUJARAT,
8035,RATNAL,RUT,E,NSG6,ADI,WR,KACHCHH,GUJARAT,
8036,SANAND,SAU,E,NSG6,ADI,WR,AHMADABAD,GUJARAT,
8037,SANTALPUR,SNLR,E,NSG6,ADI,WR,PATAN,GUJARAT,
8038,SARDARGRAM,SDGM,E,NSG6,ADI,WR,AHMADABAD,GUJARAT,
8039,SHIVALAKHA,SIA,E,NSG6,ADI,WR,KACHCHH,GUJARAT,
8040,SONASAN.,SNSN,E,NSG6,ADI,WR,SABAR KANTHA,GUJARAT,
8041,TALOD,TOD,E,NSG6,ADI,WR,SABAR KANTHA,GUJARAT,
8042,UMARDESHI,UM,E,NSG6,ADI,WR,BANAS KANTHA,GUJARAT,
8043,VADNAGAR,VDG,E,NSG6,ADI,WR,MAHESANA,GUJARAT,
8044,VAGHPURA,VU,E,NSG6,ADI,WR,PATAN,GUJARAT,
8045,VARAHI,VRX,E,NSG6,ADI,WR,PATAN,GUJARAT,
8046,VATVA,VTA,E,NSG6,ADI,WR,AHMADABAD,GUJARAT,
8047,VIJAPUR,VJF,E,NSG6,ADI,WR,MAHESANA,GUJARAT,
8048,VISNAGAR,VNG,E,NSG6,ADI,WR,MAHESANA,GUJARAT,
8049,VONDH,VONB,E,NSG6,ADI,WR,KACHCHH,GUJARAT,
8050,BETAWAD,BEW,F,HG2,BCT,WR,DHULE,MAHARASHTRA,
8051,ANAVAL,ANW,F,HG3,BCT,WR,SURAT,GUJARAT,
8052,ANCHELI,ACL,F,HG3,BCT,WR,NAVSARI,GUJARAT,
8053,BAGUMRA,BGMR,F,HG3,BCT,WR,SURAT,GUJARAT,
8054,BAGWADA,BAGD,F,HG3,BCT,WR,VALSAD,MAHARASHTRA,
8055,BHONE,BHNE,F,HG3,BCT,WR,JALGAON,MAHARASHTRA,
8056,BORDI ROAD,BRRD,F,HG3,BCT,WR,PALGHAR,MAHARASHTRA,
8057,CHIKHLI ROAD,CIO,F,HG3,BCT,WR,NAVSARI,GUJARAT,
8058,DHOLIKUVA,DOLK,F,HG3,BCT,WR,NAVSARI,GUJARAT,
8059,DOSVADA,DSD,F,HG3,BCT,WR,TAPI,GUJARAT,
8060,DUNGARDA,DNGD,F,HG3,BCT,WR,TAPI,GUJARAT,
8061,GANDEVI,GNV,F,HG3,BCT,WR,NAVSARI,GUJARAT,
8062,GANDHISMRITI,GNST,F,HG3,BCT,WR,NAVSARI,GUJARAT,
8063,HOL,HOL,F,HG3,BCT,WR,DHULE,MAHARASHTRA,
8064,JORA-VASAN,JRS,F,HG3,BCT,WR,VALSAD,GUJARAT,
8065,KALA-AMBA,KMB,F,HG3,BCT,WR,NAVSARI,GUJARAT,
8066,KEVDI ROAD,KVO,F,HG3,BCT,WR,SURAT,GUJARAT,
8067,MANGROLIA,MGRL,F,HG3,BCT,WR,SURAT,GUJARAT,
8068,RANKUVA,RW,F,HG3,BCT,WR,NAVSARI,GUJARAT,
8069,SONSHELU,SNSL,F,HG3,BCT,WR,DHULE,MAHARASHTRA,
8070,MUMBAI CENTRAL,MMCT,A1,NSG1,BCT,WR,MUMBAI,MAHARASHTRA,
8071,SURAT,ST,A1,NSG1,BCT,WR,SURAT,GUJARAT,
8072,BANDRA TERMINUS,BDTS,A1,NSG2,BCT,WR,MUMBAI,MAHARASHTRA,
8073,NAVSARI,NVS,A,NSG2,BCT,WR,NAVSARI,GUJARAT,
8074,BILLIMORA JN.,BIM,B,NSG3,BCT,WR,NAVSARI,GUJARAT,
8075,UDHNA JN.,UDN,A,NSG3,BCT,WR,SURAT,GUJARAT,
8076,VALSAD,BL,A,NSG3,BCT,WR,VALSAD,GUJARAT,
8077,VAPI,VAPI,A,NSG3,BCT,WR,VALSAD,GUJARAT,
8078,DONDAICHA,DDE,D,NSG4,BCT,WR,DHULE,MAHARASHTRA,
8079,UDVADA,UVD,B,NSG4,BCT,WR,VALSAD,GUJARAT,
8080,UMBERGAON ROAD,UBR,D,NSG4,BCT,WR,VALSAD,GUJARAT,
8081,AMALNER,AN,D,NSG5,BCT,WR,JALGAON,MAHARASHTRA,
8082,AMALSAD,AML,D,NSG5,BCT,WR,NAVSARI,GUJARAT,
8083,BHILAD,BLD,D,NSG5,BCT,WR,VALSAD,GUJARAT,
8084,CHALTHAN,CHM,D,NSG5,BCT,WR,SURAT,GUJARAT,
8085,DHARANGAON,DXG,D,NSG5,BCT,WR,JALGAON,MAHARASHTRA,
8086,MAROLI,MRL,D,NSG5,BCT,WR,NAVSARI,GUJARAT,
8087,NANDURBAR,NDB,B,NSG5,BCT,WR,NANDURBAR,MAHARASHTRA,
8088,SACHIN,SCH,D,NSG5,BCT,WR,SURAT,GUJARAT,
8089,SANJAN,SJN,D,NSG5,BCT,WR,VALSAD,GUJARAT,
8090,VYARA,VYA,E,NSG5,BCT,WR,TAPI,GUJARAT,
8091,ATUL,ATUL,E,NSG6,BCT,WR,VALSAD,GUJARAT,
8092,BARDOLI,BIY,E,NSG6,BCT,WR,SURAT,GUJARAT,
8093,BHADBHUNJA,BBAI,E,NSG6,BCT,WR,TAPI,GUJARAT,
8094,BHADWAD,BAWD,E,NSG6,BCT,WR,NANDURBAR,MAHARASHTRA,
8095,BHESTAN,BHET,E,NSG6,BCT,WR,SURAT,GUJARAT,
8096,BHORTEX,BRTK,E,NSG6,BCT,WR,JALGAON,MAHARASHTRA,
8097,CHAUPALE,CUE,E,NSG6,BCT,WR,NANDURBAR,MAHARASHTRA,
8098,CHAVALKHEDE,CHLK,E,NSG6,BCT,WR,JALGAON,MAHARASHTRA,
8099,CHINCHPADA,CPD,E,NSG6,BCT,WR,NANDURBAR,MAHARASHTRA,
8100,DHEKVAD,DWD,E,NSG6,BCT,WR,NANDURBAR,MAHARASHTRA,
8101,DUNGRI,DGI,E,NSG6,BCT,WR,VALSAD,GUJARAT,
8102,GANGADHRA,GGAR,E,NSG6,BCT,WR,SURAT,GUJARAT,
8103,GHOLWAD,GVD,D,NSG6,BCT,WR,PALGHAR,MAHARASHTRA,
8104,KAHER,KRAI,E,NSG6,BCT,WR,TAPI,GUJARAT,
8105,KARAMBELI,KEB,E,NSG6,BCT,WR,VALSAD,GUJARAT,
8106,KHANDBARA,KBH,E,NSG6,BCT,WR,NANDURBAR,MAHARASHTRA,
8107,KHATGAON,KHTG,E,NSG6,BCT,WR,NANDURBAR,MAHARASHTRA,
8108,KIKAKUI ROAD,KKRD,E,NSG6,BCT,WR,TAPI,GUJARAT,
8109,KOLDE,KFF,E,NSG6,BCT,WR,NANDURBAR,MAHARASHTRA,
8110,LAKKADKOT,LKKD,E,NSG6,BCT,WR,TAPI,GUJARAT,
8111,MADHI,MID,E,NSG6,BCT,WR,SURAT,GUJARAT,
8112,NARDANA,NDN,D,NSG6,BCT,WR,DHULE,MAHARASHTRA,
8113,NAVAPUR,NWU,D,NSG6,BCT,WR,NANDURBAR,"MAHARASHTRA/GUJARA
T",
8114,PADSE,PDP,E,NSG6,BCT,WR,JALGAON,MAHARASHTRA,
8115,PALDHI,PLD,E,NSG6,BCT,WR,JALGAON,MAHARASHTRA,
8116,PARDI,PAD,E,NSG6,BCT,WR,VALSAD,GUJARAT,
8117,RANALA,RNL,E,NSG6,BCT,WR,NANDURBAR,MAHARASHTRA,
8118,SINDKHEDA,SNK,E,NSG6,BCT,WR,DHULE,MAHARASHTRA,
8119,TAKARKHEDA,TKHE,E,NSG6,BCT,WR,JALGAON,MAHARASHTRA,
8120,TIMBARVA,TBV,E,NSG6,BCT,WR,SURAT,GUJARAT,
8121,TISI,TISI,E,NSG6,BCT,WR,NANDURBAR,MAHARASHTRA,
8122,UKAI SONGADH,USD,E,NSG6,BCT,WR,TAPI,GUJARAT,
8123,UNAI AND VANSDA ROAD,UNI,E,NSG6,BCT,WR,NAVSARI,GUJARAT,
8124,VEDCHHA,VDH,E,NSG6,BCT,WR,VALSAD,GUJARAT,
8125,VIKHRAN ROAD,VKH,E,NSG6,BCT,WR,DHULE,MAHARASHTRA,
8126,WAGHAI,WGI,E,NSG6,BCT,WR,NAVSARI,GUJARAT,
8127,ANDHERI,ADH,C,SG1,BCT,WR,MUMBAI,MAHARASHTRA,
8128,BANDRA,BA,C,SG1,BCT,WR,MUMBAI,MAHARASHTRA,
8129,BHAYANDER,BYR,C,SG1,BCT,WR,MUMBAI,MAHARASHTRA,
8130,BOISAR,BOR,C,SG1,BCT,WR,PALGHAR,MAHARASHTRA,
8131,BORIVALI,BVI,A1,SG1,BCT,WR,MUMBAI,MAHARASHTRA,
8132,CHURCHGATE,CCG,C,SG1,BCT,WR,MUMBAI,MAHARASHTRA,
8133,DADAR,DDR,C,SG1,BCT,WR,MUMBAI,MAHARASHTRA,
8134,DAHISAR,DIC,C,SG1,BCT,WR,MUMBAI,MAHARASHTRA,
8135,GOREGAON,GMN,C,SG1,BCT,WR,MUMBAI,MAHARASHTRA,
8136,JOGESHWARI,JOS,C,SG1,BCT,WR,MUMBAI,MAHARASHTRA,
8137,KANDIVALI,KILE,C,SG1,BCT,WR,MUMBAI,MAHARASHTRA,
8138,KHAR ROAD,KHAR,C,SG1,BCT,WR,MUMBAI,MAHARASHTRA,
8139,MAHIM JN.,MM,C,SG1,BCT,WR,MUMBAI,MAHARASHTRA,
8140,MALAD,MDD,C,SG1,BCT,WR,MUMBAI,MAHARASHTRA,
8141,MIRA ROAD,MIRA,C,SG1,BCT,WR,MUMBAI,MAHARASHTRA,
8142,NALLASOPARA,NSP,C,SG1,BCT,WR,PALGHAR,MAHARASHTRA,
8143,SANTACRUZ,STC,C,SG1,BCT,WR,MUMBAI,MAHARASHTRA,
8144,VASAI ROAD,BSR,C,SG1,BCT,WR,PALGHAR,MAHARASHTRA,
8145,VILLE PARLE,VLP,C,SG1,BCT,WR,MUMBAI,MAHARASHTRA,
8146,VIRAR,VR,C,SG1,BCT,WR,PALGHAR,MAHARASHTRA,
8147,CHARNI ROAD,CYR,C,SG2,BCT,WR,MUMBAI,MAHARASHTRA,
8148,GRANT ROAD,GTR,C,SG2,BCT,WR,MUMBAI,MAHARASHTRA,
8149,LOWER PAREL,PL,C,SG2,BCT,WR,MUMBAI,MAHARASHTRA,
8150,MAHALAXMI,MX,C,SG2,BCT,WR,MUMBAI,MAHARASHTRA,
8151,MARINE LINES,MEL,C,SG2,BCT,WR,MUMBAI,MAHARASHTRA,
8152,MATUNGA ROAD,MRU,C,SG2,BCT,WR,MUMBAI,MAHARASHTRA,
8153,NAIGAON,NIG,C,SG2,BCT,WR,PALGHAR,MAHARASHTRA,
8154,PALGHAR,PLG,C,SG2,BCT,WR,PALGHAR,MAHARASHTRA,
8155,PRABHADEVI,PBHD,C,SG2,BCT,WR,MUMBAI,MAHARASHTRA,
8156,DAHANU ROAD,DRD,C,SG3,BCT,WR,PALGHAR,MAHARASHTRA,
8157,KELVE ROAD,KLV,C,SG3,BCT,WR,PALGHAR,MAHARASHTRA,
8158,RAM MANDIR,RMAR,C,SG3,BCT,WR,MUMBAI,MAHARASHTRA,
8159,SAPHALE,SAH,C,SG3,BCT,WR,PALGHAR,MAHARASHTRA,
8160,UMROLI,UOI,F,SG3,BCT,WR,PALGHAR,MAHARASHTRA,
8161,VAITARNA,VTN,C,SG3,BCT,WR,PALGHAR,MAHARASHTRA,
8162,VANGAON,VGN,C,SG3,BCT,WR,PALGHAR,MAHARASHTRA,
8163,NAR TOWN,NTN,F,HG1,BRC,WR,ANAND,GUJARAT,
8164,AGAS,AGAS,F,HG2,BRC,WR,ANAND,GUJARAT,
8165,JABUGAM,JBU,F,HG2,BRC,WR,VADODARA,GUJARAT,
8166,KARAMSAD,KRYR,NA,HG2,BRC,WR,ANAND,GUJARAT,
8167,PANDORI,PNDR,F,HG2,BRC,WR,AMRELI,GUJARAT,
8168,SANKHEDA BAHADURPUR,SAK,F,HG2,BRC,WR,VADODARA,GUJARAT,
8169,SAYAMA,SAY,F,HG2,BRC,WR,ANAND,GUJARAT,
8170,TARAPUR JN.,TRP,F,HG2,BRC,WR,ANAND,GUJARAT,
8171,TEJGADH,TJH,F,HG2,BRC,WR,CHHOTAUDEPUR,GUJARAT,
8172,YAWARPURA,YVP,F,HG2,BRC,WR,ANAND,GUJARAT,
8173,ALINDRA ROAD,AIR,F,HG3,BRC,WR,VADODARA,GUJARAT,
8174,AMALPUR,AMLP,F,HG3,BRC,WR,VADODARA,GUJARAT,
8175,ANKLAV,ALV,F,HG3,BRC,WR,ANAND,GUJARAT,
8176,BACHAR,BCHR,F,HG3,BRC,WR,VADODARA,GUJARAT,
8177,BARIPUR MANDALA,BRPM,F,HG3,BRC,WR,VADODARA,GUJARAT,
8178,BAYAD,BAYD,A,HG3,BRC,WR,AHMADABAD,GUJARAT,
8179,"BHANER MINAWADA
ROAD",BMVR,F,HG3,BRC,WR,KHEDA,GUJARAT,
8180,BHARTHALI,BRTL,F,HG3,BRC,WR,VADODARA,GUJARAT,
8181,BHATIEL,BHAL,F,HG3,BRC,WR,ANAND,GUJARAT,
8182,BHETASI,BETI,F,HG3,BRC,WR,ANAND,GUJARAT,
8183,BHILAPUR,BILP,F,HG3,BRC,WR,VADODARA,GUJARAT,
8184,BORSAD,BO,F,HG3,BRC,WR,ANAND,GUJARAT,
8185,CHANDOD,CDD,F,HG3,BRC,WR,VADODARA,GUJARAT,
8186,DAVOL,DOW,F,HG3,BRC,WR,ANAND,GUJARAT,
8187,DHANSURA,DNUA,NA,HG3,BRC,WR,ARVALLI,GUJARAT,
8188,JOJWA,JJW,F,HG3,BRC,WR,VADODARA,GUJARAT,
8189,KALITALAWADI,KLWD,F,HG3,BRC,WR,ANAND,GUJARAT,
8190,KAPADVANJ,KVNJ,F,HG3,BRC,WR,KHEDA,GUJARAT,
8191,KASHIPURA,KSUA,NA,HG3,BRC,WR,ANAND,GUJARAT,
8192,KATHLAL,KTAL,F,HG3,BRC,WR,KHEDA,GUJARAT,
8193,KELANPUR,KEP,F,HG3,BRC,WR,VADODARA,GUJARAT,
8194,KUDSAD,KDSD,F,HG3,BRC,WR,SURAT,GUJARAT,
8195,LOTANA,LAN,F,HG3,BRC,WR,VADODARA,GUJARAT,
8196,MAHUDHA,MHUA,F,HG3,BRC,WR,KHEDA,GUJARAT,
8197,MALSAR,MLSR,F,HG3,BRC,WR,VADODARA,GUJARAT,
8198,MODASA,MDSA,F,HG3,BRC,WR,ARVALLI,GUJARAT,
8199,MOTI KORAL,MKRL,F,HG3,BRC,WR,VADODARA,GUJARAT,
8200,NADA,NADA,F,HG3,BRC,WR,BHARUCH,GUJARAT,
8201,NARESHWAR ROAD,NRUR,F,HG3,BRC,WR,VADODARA,GUJARAT,
8202,PARIKHA,PRKA,F,HG3,BRC,WR,VADODARA,GUJARAT,
8203,PUNIYAVANT,PQT,F,HG3,BRC,WR,CHHOTAUDEPUR,GUJARAT,
8204,SANIYAD,SNAD,F,HG3,BRC,WR,VADODARA,GUJARAT,
8205,SINOR,SINR,F,HG3,BRC,WR,VADODARA,GUJARAT,
8206,SUSKAL,SSKL,F,HG3,BRC,WR,VADODARA,GUJARAT,
8207,THUWAVI,TWV,A,HG3,BRC,WR,AHMADABAD,GUJARAT,
8208,VADAJ,VRJ,F,HG3,BRC,WR,VADODARA,GUJARAT,
8209,VADALI LUTER ROAD,VLTR,F,HG3,BRC,WR,KHEDA,GUJARAT,
8210,VADHVANA,VAN,F,HG3,BRC,WR,VADODARA,GUJARAT,
8211,VIRSAD,VRS,F,HG3,BRC,WR,ANAND,GUJARAT,
8212,VADODARA JN.,BRC,A1,NSG2,BRC,WR,VADODARA,GUJARAT,
8213,ANAND JN.,ANND,A,NSG3,BRC,WR,ANAND,GUJARAT,
8214,ANKLESHWAR JN.,AKV,A,NSG3,BRC,WR,BHARUCH,GUJARAT,
8215,BHARUCH JN.,BH,A,NSG3,BRC,WR,BHARUCH,GUJARAT,
8216,NADIAD JN.,ND,A,NSG3,BRC,WR,KHEDA,GUJARAT,
8217,KIM,KIM,D,NSG4,BRC,WR,SURAT,GUJARAT,
8218,KOSAMBA JN.,KSB,D,NSG4,BRC,WR,SURAT,GUJARAT,
8219,"MAHEMADAVAD KHEDA
RO",MHD,D,NSG4,BRC,WR,KHEDA,GUJARAT,
8220,MIYAGAM KARJAN JN.,MYG,D,NSG4,BRC,WR,VADODARA,GUJARAT,
8221,DEROL,DRL,D,NSG5,BRC,WR,PANCH MAHALS,GUJARAT,
8222,GODHRA JN.,GDA,B,NSG5,BRC,WR,PANCH MAHALS,GUJARAT,
8223,KHAMBHAT,CBY,D,NSG5,BRC,WR,ANAND,GUJARAT,
8224,PALEJ,PLJ,D,NSG5,BRC,WR,BHARUCH,GUJARAT,
8225,PETLAD JN.,PTD,E,NSG5,BRC,WR,ANAND,GUJARAT,
8226,VISHVAMITRI JN,VS,D,NSG5,BRC,WR,VADODARA,GUJARAT,
8227,ADAS ROAD,ADD,E,NSG6,BRC,WR,ANAND,GUJARAT,
8228,ANGADI,AGCI,E,NSG6,BRC,WR,KHEDA,GUJARAT,
8229,BAJVA,BJW,E,NSG6,BRC,WR,VADODARA,GUJARAT,
8230,BAKROL,BKRL,E,NSG6,BRC,WR,PANCH MAHALS,GUJARAT,
8231,BAREJADI (NANDEJ),BJD,E,NSG6,BRC,WR,AHMADABAD,GUJARAT,
8232,BHALEJ,BAJ,E,NSG6,BRC,WR,ANAND,GUJARAT,
8233,Bhatpur,BTPR,,NSG6,BRC,WR,,GUJARAT,
8234,BOCHASAN JN.,BCHN,E,NSG6,BRC,WR,ANAND,GUJARAT,
8235,BODELI,BDE,E,NSG6,BRC,WR,VADODARA,GUJARAT,
8236,CHAMPANER ROAD JN.,CPN,E,NSG6,BRC,WR,VADODARA,GUJARAT,
8237,CHAVAJ,CVJ,F,NSG6,BRC,WR,BHARUCH,GUJARAT,
8238,CHHAYAPURI,CYI,E,NSG6,BRC,WR,VADODARA,GUJARAT,
8239,CHHOTA UDEPUR,CTD,E,NSG6,BRC,WR,CHHOTAUDEPUR,GUJARAT,
8240,CHHUCHHAPURA JN.,CCP,E,NSG6,BRC,WR,VADODARA,GUJARAT,
8241,CHORANDA JN.,CRND,E,NSG6,BRC,WR,VADODARA,GUJARAT,
8242,DABHOI JN.,DB,E,NSG6,BRC,WR,VADODARA,GUJARAT,
8243,DAHEJ,DGFJ,NA,NSG6,BRC,WR,BHARUCH,GUJARAT,
8244,DAKOR,DK,E,NSG6,BRC,WR,KHEDA,GUJARAT,
8245,GERATPUR,GER,E,NSG6,BRC,WR,AHMADABAD,GUJARAT,
8246,GOTHAJ,GTE,E,NSG6,BRC,WR,KHEDA,GUJARAT,
8247,GOTHANGAM,GTX,E,NSG6,BRC,WR,SURAT,GUJARAT,
8248,HATHURAN,HAT,E,NSG6,BRC,WR,SURAT,GUJARAT,
8249,ITOLA,ITA,E,NSG6,BRC,WR,VADODARA,GUJARAT,
8250,KANIJ,KANJ,E,NSG6,BRC,WR,KHEDA,GUJARAT,
8251,KANJARI BORIYAVI,KBRV,E,NSG6,BRC,WR,KHEDA,GUJARAT,
8252,KASHIPURA SARAR,KSPR,E,NSG6,BRC,WR,VADODARA,GUJARAT,
8253,KATHANA,KTNA,E,NSG6,BRC,WR,ANAND,GUJARAT,
8254,KHARSALIYA,KRSA,E,NSG6,BRC,WR,PANCH MAHALS,GUJARAT,
8255,KOSAD,KSE,E,NSG6,BRC,WR,SURAT,GUJARAT,
8256,LAKODRA,LKD,E,NSG6,BRC,WR,VADODARA,GUJARAT,
8257,MAKARPURA,MPR,E,NSG6,BRC,WR,VADODARA,GUJARAT,
8258,NABIPUR,NIU,E,NSG6,BRC,WR,BHARUCH,GUJARAT,
8259,NANDESARI,NDR,E,NSG6,BRC,WR,VADODARA,GUJARAT,
8260,NENPUR,NEP,E,NSG6,BRC,WR,KHEDA,GUJARAT,
8261,ODE,ODE,E,NSG6,BRC,WR,ANAND,GUJARAT,
8262,PANOLI,PAO,E,NSG6,BRC,WR,BHARUCH,GUJARAT,
8263,PAVI,PAVI,E,NSG6,BRC,WR,VADODARA,GUJARAT,
8264,PILOL,PIO,E,NSG6,BRC,WR,VADODARA,GUJARAT,
8265,PRATAP NAGAR,PRTN,E,NSG6,BRC,WR,VADODARA,GUJARAT,
8266,RANOLI,RNO,E,NSG6,BRC,WR,VADODARA,GUJARAT,
8267,SADANAPURA,SNA,E,NSG6,BRC,WR,ANAND,GUJARAT,
8268,SAMLAYA JN.,SMLA,E,NSG6,BRC,WR,VADODARA,GUJARAT,
8269,SAYAN,SYN,E,NSG6,BRC,WR,SURAT,GUJARAT,
8270,SEVALIYA,SVL,E,NSG6,BRC,WR,PANCH MAHALS,GUJARAT,
8271,THASRA,TAS,E,NSG6,BRC,WR,KHEDA,GUJARAT,
8272,TIMBA ROAD,TBA,E,NSG6,BRC,WR,PANCH MAHALS,GUJARAT,
8273,TUWA,TUWA,NA,NSG6,BRC,WR,PANCH MAHALS,GUJARAT,
8274,UMRETH,UMH,E,NSG6,BRC,WR,ANAND,GUJARAT,
8275,UTARSANDA,UTD,E,NSG6,BRC,WR,KHEDA,GUJARAT,
8276,UTRAN,URN,E,NSG6,BRC,WR,SURAT,GUJARAT,
8277,VADOD,VXD,E,NSG6,BRC,WR,ANAND,GUJARAT,
8278,VALLABH-VIDHYA NAGAR,VLYN,E,NSG6,BRC,WR,ANAND,GUJARAT,
8279,VAREDIYA,VRE,E,NSG6,BRC,WR,BHARUCH,GUJARAT,
8280,VARNAMA,VRM,E,NSG6,BRC,WR,VADODARA,GUJARAT,
8281,VASAD JN.,VDA,E,NSG6,BRC,WR,ANAND,GUJARAT,
8282,VAVADI KHURD,VKG,E,NSG6,BRC,WR,PANCH MAHALS,GUJARAT,
8283,EKTA NAGAR,EKNR,NA,,BRC,WR,NARMADA,GUJARAT,
8284,MIYAGAM KARJAN JN.,MYGL,A,,BRC,WR,AHMADABAD,GUJARAT,
8285,MORIYA,MORY,NA,,BRC,WR,BANAS KANTHA,GUJARAT,
8286,MOTISADHLI,MTSI,E,,BRC,WR,CHHOTAUDEPUR,GUJARAT,
8287,PADALIYA ROAD,PLRD,E,,BRC,WR,CHHOTAUDEPUR,GUJARAT,
8288,TILAKWADA,TKWA,NA,,BRC,WR,NARMADA,GUJARAT,
8289,AMRELI PARA,AEP,F,HG2,BVP,WR,AMRELI,GUJARAT,
8290,ARNEJ,AEJ,F,HG2,BVP,WR,KHEDA,GUJARAT,
8291,BADODAR,BDDR,F,HG2,BVP,WR,JUNAGADH,GUJARAT,
8292,DUNGAR JN.,DGJ,F,HG2,BVP,WR,AMRELI,GUJARAT,
8293,GIR GADHARA,GEG,A,HG2,BVP,WR,AHMADABAD,GUJARAT,
8294,HADMADIYA,HRM,A,HG2,BVP,WR,AHMADABAD,GUJARAT,
8295,KOTHARIYA,RKY,F,HG2,BVP,WR,RAJKOT,GUJARAT,
8296,MADHADA,MDHA,F,HG2,BVP,WR,BHAVNAGAR,GUJARAT,
8297,TARSAI,TRSR,F,HG2,BVP,WR,JAMNAGAR,GUJARAT,
8298,AMRITVEL,AVL,F,HG3,BVP,WR,BHAVNAGAR,GUJARAT,
8299,BADHADA,BDHA,F,HG3,BVP,WR,AMRELI,GUJARAT,
8300,BAJUD,BJUD,F,HG3,BVP,WR,BHAVNAGAR,GUJARAT,
8301,BANDHNATH,BNTH,E,HG3,BVP,WR,JUNAGADH,GUJARAT,
8302,BHEMSWADI,BSWD,F,HG3,BVP,WR,AMRELI,GUJARAT,
8303,CHITRAWAD,CTRD,F,HG3,BVP,WR,GIR SOMNATH,GUJARAT,
8304,CHOKI SORATH,CKE,F,HG3,BVP,WR,JUNAGADH,GUJARAT,
8305,DHOLI (BHAL),DIBL,F,HG3,BVP,WR,AHMADABAD,GUJARAT,
8306,GHATWAD,GTWD,A,HG3,BVP,WR,AHMADABAD,GUJARAT,
8307,GIR HADMATIYA,GRHM,A,HG3,BVP,WR,AHMADABAD,GUJARAT,
8308,GODHANESWAR,GS,A,HG3,BVP,WR,AHMADABAD,GUJARAT,
8309,GOMTA,GTT,A,HG3,BVP,WR,AHMADABAD,GUJARAT,
8310,HATHIGADH,HTGR,A,HG3,BVP,WR,AHMADABAD,GUJARAT,
8311,INGORALA,IGRL,F,HG3,BVP,WR,BHAVNAGAR,GUJARAT,
8312,JAMBUR,JBB,F,HG3,BVP,WR,JUNAGADH,GUJARAT,
8313,JAMWALA,JVL,F,HG3,BVP,WR,GIR SOMNATH,GUJARAT,
8314,JASHAPAR,JSPR,F,HG3,BVP,WR,JAMNAGAR,GUJARAT,
8315,JETALVAD,JTV,F,HG3,BVP,WR,JUNAGADH,GUJARAT,
8316,JIRA ROAD,JIR,F,HG3,BVP,WR,AMRELI,GUJARAT,
8317,JUNICHAVAND,JCN,F,HG3,BVP,WR,JUNAGADH,GUJARAT,
8318,KANAD,KNAD,F,HG3,BVP,WR,BHAVNAGAR,GUJARAT,
8319,KATHKOLA,KTLA,F,HG3,BVP,WR,JAMNAGAR,GUJARAT,
8320,LOLIYA,LO,F,HG3,BVP,WR,SURENDRANAGAR,GUJARAT,
8321,MARIYANA,MRYA,F,HG3,BVP,WR,AMRELI,GUJARAT,
8322,MOTA-JADRA,MQZ,F,HG3,BVP,WR,BHAVNAGAR,GUJARAT,
8323,PANCHTALAVDA ROAD,PCT,F,HG3,BVP,WR,AMRELI,GUJARAT,
8324,RANA BORDI,RNBD,F,HG3,BVP,WR,PORBANDAR,GUJARAT,
8325,RAYAKA,RY,F,HG3,BVP,WR,AHMADABAD,GUJARAT,
8326,SAJANVAV ROAD,SJF,F,HG3,BVP,WR,AMRELI,GUJARAT,
8327,SAKHPUR,SKR,F,HG3,BVP,WR,PORBANDAR,GUJARAT,
8328,SANDHANIDHAR,SDHR,F,HG3,BVP,WR,GIR SOMNATH,GUJARAT,
8329,SUPEDI,SPD,F,HG3,BVP,WR,RAJKOT,GUJARAT,
8330,TORNIYA,TORA,F,HG3,BVP,WR,JUNAGADH,GUJARAT,
